circuito,stagione,gara,condizione,pilota,giro,pit_lane_time,delta_inlap,delta_outlap,pit_loss
miami,2026,2026-r4,DRY,COL,31,23.1200,5.1570,15.6100,20.7670
miami,2026,2026-r4,DRY,HAM,27,23.7670,5.3720,15.0810,20.4530
miami,2026,2026-r4,DRY,LEC,21,23.3620,4.8150,15.2380,20.0530
miami,2026,2026-r4,DRY,LIN,28,22.6980,4.9700,14.7505,19.7205
miami,2026,2026-r4,DRY,NOR,27,22.5520,5.4560,14.9520,20.4080
miami,2026,2026-r4,DRY,OCO,31,24.0670,5.1230,15.4935,20.6165
miami,2026,2026-r4,DRY,PER,29,23.1840,5.7620,14.6915,20.4535
miami,2026,2026-r4,DRY,PIA,28,23.0340,5.2170,15.0755,20.2925
miami,2026,2026-r4,DRY,RUS,20,21.9520,5.2685,12.5625,17.8310
miami,2026,2026-r4,DRY,SAI,28,23.6980,5.0170,15.1050,20.1220
miami,2026,2026-r4,DRY,STR,21,22.6620,4.8610,14.5565,19.4175
miami,2026,2026-r4,DRY,STR,37,22.0570,5.1905,14.4190,19.6095
montreal,2018,2018-r7,DRY,ALO,18,23.0420,15.6570,1.6530,17.3100
montreal,2018,2018-r7,DRY,BOT,36,23.7980,16.1750,2.7175,18.8925
montreal,2018,2018-r7,DRY,GAS,23,24.1120,16.1345,2.3520,18.4865
montreal,2018,2018-r7,DRY,GRO,48,24.4900,17.4240,2.9025,20.3265
montreal,2018,2018-r7,DRY,HAM,16,23.9540,15.6220,3.1365,18.7585
montreal,2018,2018-r7,DRY,HUL,13,24.4840,16.2810,2.0085,18.2895
montreal,2018,2018-r7,DRY,LEC,19,23.6410,15.4570,2.9280,18.3850
montreal,2018,2018-r7,DRY,MAG,22,24.4010,15.2620,2.5530,17.8150
montreal,2018,2018-r7,DRY,OCO,11,25.3390,17.3300,2.0100,19.3400
montreal,2018,2018-r7,DRY,PER,9,24.1100,16.3135,1.9095,18.2230
montreal,2018,2018-r7,DRY,PER,44,23.6970,15.9710,2.6395,18.6105
montreal,2018,2018-r7,DRY,RAI,32,23.6610,16.1600,3.3535,19.5135
montreal,2018,2018-r7,DRY,RIC,17,22.1690,14.6230,2.5615,17.1845
montreal,2018,2018-r7,DRY,SAI,14,24.4010,16.3960,1.4100,17.8060
montreal,2018,2018-r7,DRY,SIR,26,23.3920,16.6820,3.8795,20.5615
montreal,2018,2018-r7,DRY,VAN,48,23.4870,14.4320,3.4900,17.9220
montreal,2018,2018-r7,DRY,VER,16,23.1150,15.5690,2.6935,18.2625
montreal,2018,2018-r7,DRY,VET,37,23.4400,16.2270,3.1910,19.4180
montreal,2019,2019-r7,DRY,GIO,33,24.1840,16.9995,4.1340,21.1335
montreal,2019,2019-r7,DRY,GRO,34,23.9530,16.5240,6.6040,23.1280
montreal,2019,2019-r7,DRY,HAM,28,23.6590,16.7600,2.8695,19.6295
montreal,2019,2019-r7,DRY,HUL,16,23.8650,15.9400,2.8890,18.8290
montreal,2019,2019-r7,DRY,KUB,38,22.3400,16.3565,4.7790,21.1355
montreal,2019,2019-r7,DRY,LEC,33,23.9560,16.7710,4.1740,20.9450
montreal,2019,2019-r7,DRY,MAG,39,24.4020,15.3980,2.5910,17.9890
montreal,2019,2019-r7,DRY,RAI,58,24.7680,17.8700,2.5065,20.3765
montreal,2019,2019-r7,DRY,STR,45,21.8020,15.8445,2.2685,18.1130
montreal,2019,2019-r7,DRY,VER,48,23.8400,15.7250,3.0350,18.7600
montreal,2019,2019-r7,DRY,VET,26,23.6400,16.7050,3.0085,19.7135
montreal,2022,2022-r9,DRY,ALO,28,23.7780,16.1670,3.0790,19.2460
montreal,2022,2022-r9,DRY,GAS,36,23.6110,15.9290,2.7695,18.6985
montreal,2022,2022-r9,DRY,HAM,44,23.8590,17.2280,3.0480,20.2760
montreal,2022,2022-r9,DRY,LAT,37,30.0100,21.5110,7.8125,29.3235
montreal,2022,2022-r9,DRY,LEC,41,26.2840,18.6175,2.0495,20.6670
montreal,2022,2022-r9,DRY,NOR,42,24.0390,16.8730,2.7770,19.6500
montreal,2022,2022-r9,DRY,VER,43,23.6910,15.8440,2.7345,18.5785
montreal,2023,2023-r8,DRY,ALO,41,24.2340,16.6190,3.1170,19.7360
montreal,2023,2023-r8,DRY,DEV,50,23.9380,15.7920,3.7320,19.5240
montreal,2023,2023-r8,DRY,HAM,40,23.7810,16.2790,4.2530,20.5320
montreal,2023,2023-r8,DRY,HUL,31,24.1870,16.7030,2.2260,18.9290
montreal,2023,2023-r8,DRY,LEC,39,24.4370,16.5700,3.9420,20.5120
montreal,2023,2023-r8,DRY,MAG,53,24.5460,16.9770,4.9695,21.9465
montreal,2023,2023-r8,DRY,PER,37,23.3120,15.8370,3.2170,19.0540
montreal,2023,2023-r8,DRY,PIA,37,23.4530,15.7510,3.5400,19.2910
montreal,2023,2023-r8,DRY,SAI,38,24.1560,16.5225,3.1785,19.7010
montreal,2023,2023-r8,DRY,VER,42,23.9520,16.3500,3.1630,19.5130
montreal,2023,2023-r8,DRY,ZHO,32,27.5310,19.9805,3.4175,23.3980
montreal,2024,2024-r9,WET,ALB,44,24.8410,15.1820,8.6050,23.7870
montreal,2024,2024-r9,WET,ALO,44,22.3240,12.8250,8.5960,21.4210
montreal,2024,2024-r9,WET,BOT,42,24.8300,12.7430,14.3970,27.1400
montreal,2024,2024-r9,WET,HAM,43,24.1030,14.4005,10.8700,25.2705
montreal,2024,2024-r9,WET,HUL,12,24.2290,17.0900,5.2445,22.3345
montreal,2024,2024-r9,WET,HUL,44,24.6990,14.6160,9.1620,23.7780
montreal,2024,2024-r9,WET,MAG,7,30.5820,20.0875,6.0000,26.0875
montreal,2024,2024-r9,WET,NOR,47,23.9750,13.8830,9.4750,23.3580
montreal,2024,2024-r9,WET,OCO,44,24.4580,12.2430,10.3850,22.6280
montreal,2024,2024-r9,WET,PER,43,24.3750,13.9650,11.6460,25.6110
montreal,2024,2024-r9,WET,PIA,44,23.4490,12.7810,10.3510,23.1320
montreal,2024,2024-r9,WET,RIC,43,23.7740,13.0715,9.3025,22.3740
montreal,2024,2024-r9,WET,RUS,45,25.4590,14.8900,9.4480,24.3380
montreal,2024,2024-r9,WET,SAI,43,24.2650,13.2785,11.1370,24.4155
montreal,2024,2024-r9,WET,STR,44,25.0800,14.0340,9.0460,23.0800
montreal,2024,2024-r9,WET,TSU,44,25.6130,13.4925,8.4900,21.9825
montreal,2024,2024-r9,WET,VER,45,24.1680,14.6445,10.3530,24.9975
montreal,2024,2024-r9,WET,ZHO,44,65.5770,57.6290,18.7160,76.3450
montreal,2025,2025-r10,DRY,ALB,23,23.7970,19.1890,4.1610,23.3500
montreal,2025,2025-r10,DRY,ALO,15,24.0050,18.1740,2.6915,20.8655
montreal,2025,2025-r10,DRY,ALO,50,23.5190,16.0655,3.1015,19.1670
montreal,2025,2025-r10,DRY,ANT,14,23.2350,16.6725,3.6700,20.3425
montreal,2025,2025-r10,DRY,ANT,38,23.5470,15.3545,3.6165,18.9710
montreal,2025,2025-r10,DRY,BEA,18,23.6260,17.1200,3.2515,20.3715
montreal,2025,2025-r10,DRY,BOR,49,23.8280,15.9320,5.1965,21.1285
montreal,2025,2025-r10,DRY,COL,14,24.5470,17.5105,3.3825,20.8930
montreal,2025,2025-r10,DRY,GAS,53,23.9850,15.4855,3.5825,19.0680
montreal,2025,2025-r10,DRY,HAD,13,24.0630,19.0680,2.8890,21.9570
montreal,2025,2025-r10,DRY,HAM,15,23.6130,18.2390,2.8535,21.0925
montreal,2025,2025-r10,DRY,HAM,45,23.3600,15.9010,2.9610,18.8620
montreal,2025,2025-r10,DRY,HUL,19,23.4220,16.9050,2.7345,19.6395
montreal,2025,2025-r10,DRY,LAW,38,23.2830,16.2300,3.4940,19.7240
montreal,2025,2025-r10,DRY,LEC,28,23.4880,15.4030,3.5890,18.9920
montreal,2025,2025-r10,DRY,LEC,53,23.8750,16.2430,4.1155,20.3585
montreal,2025,2025-r10,DRY,NOR,29,23.2630,15.7460,2.9520,18.6980
montreal,2025,2025-r10,DRY,OCO,57,24.4530,16.4195,6.4680,22.8875
montreal,2025,2025-r10,DRY,PIA,16,23.2190,16.1020,3.8570,19.9590
montreal,2025,2025-r10,DRY,PIA,45,23.0470,15.5100,3.3645,18.8745
montreal,2025,2025-r10,DRY,RUS,13,23.3440,15.9380,2.8660,18.8040
montreal,2025,2025-r10,DRY,RUS,42,24.3120,16.6050,3.1825,19.7875
montreal,2025,2025-r10,DRY,SAI,57,23.2660,16.1595,3.7055,19.8650
montreal,2025,2025-r10,DRY,STR,24,23.6560,15.8700,3.0040,18.8740
montreal,2025,2025-r10,DRY,STR,51,34.7820,26.9660,3.8325,30.7985
montreal,2025,2025-r10,DRY,TSU,56,25.0630,17.0130,4.1755,21.1885
montreal,2025,2025-r10,DRY,VER,12,23.6780,16.5445,3.0745,19.6190
montreal,2025,2025-r10,DRY,VER,37,23.0790,16.0160,3.4050,19.4210
montreal,2026,2026-r5,DRY,HUL,20,30.9500,22.0050,4.9835,26.9885
montreal,2026,2026-r5,DRY,NOR,15,28.8530,20.7830,6.2370,27.0200
montreal,2026,2026-r5,DRY,OCO,16,24.8280,17.7660,6.4720,24.2380
montreal,2026,2026-r5,DRY,PER,15,25.0900,17.1240,5.6080,22.7320
montreal,2026,2026-r5,DRY,STR,14,24.2500,14.8275,4.7750,19.6025
monaco,2018,2018-r6,DRY,ALO,19,24.2680,17.2350,3.8545,21.0895
monaco,2018,2018-r6,DRY,BOT,17,23.9070,18.8525,1.9120,20.7645
monaco,2018,2018-r6,DRY,ERI,17,24.2540,18.2800,2.7860,21.0660
monaco,2018,2018-r6,DRY,GAS,37,24.1880,17.3980,1.9645,19.3625
monaco,2018,2018-r6,DRY,GRO,15,24.6420,19.1665,3.9425,23.1090
monaco,2018,2018-r6,DRY,GRO,68,24.3740,24.2090,3.2725,27.4815
monaco,2018,2018-r6,DRY,HUL,50,25.1710,17.8160,3.1680,20.9840
monaco,2018,2018-r6,DRY,LEC,14,23.8450,17.9170,2.8955,20.8125
monaco,2018,2018-r6,DRY,MAG,17,24.2670,17.2180,4.5965,21.8145
monaco,2018,2018-r6,DRY,OCO,23,24.5490,19.3120,2.1000,21.4120
monaco,2018,2018-r6,DRY,PER,21,29.2690,21.5220,3.5580,25.0800
monaco,2018,2018-r6,DRY,RAI,17,24.2820,18.2280,2.6580,20.8860
monaco,2018,2018-r6,DRY,RIC,17,24.5320,15.5330,2.1075,17.6405
monaco,2018,2018-r6,DRY,SAI,16,24.7360,18.1090,1.8425,19.9515
monaco,2018,2018-r6,DRY,SIR,7,31.7980,24.7985,2.4125,27.2110
monaco,2018,2018-r6,DRY,SIR,19,25.3150,19.0050,5.1875,24.1925
monaco,2018,2018-r6,DRY,SIR,49,25.5960,18.4255,7.7870,26.2125
monaco,2018,2018-r6,DRY,STR,9,33.7700,67.7630,12.6990,80.4620
monaco,2018,2018-r6,DRY,STR,34,30.9720,38.5450,9.2825,47.8275
monaco,2018,2018-r6,DRY,STR,59,24.8310,20.0440,3.9000,23.9440
monaco,2018,2018-r6,DRY,VAN,20,26.7770,21.5210,2.5450,24.0660
monaco,2018,2018-r6,DRY,VER,47,24.0960,16.4860,3.6215,20.1075
monaco,2018,2018-r6,DRY,VET,16,24.0350,17.0290,0.2545,17.2835
monaco,2019,2019-r6,MISTA,GAS,27,24.1580,15.3640,5.4195,20.7835
monaco,2019,2019-r6,MISTA,GAS,62,23.8650,16.1545,5.1155,21.2700
monaco,2019,2019-r6,MISTA,GIO,44,35.4950,29.3395,3.7930,33.1325
monaco,2019,2019-r6,MISTA,GRO,50,24.2340,16.8400,2.7790,19.6190
monaco,2019,2019-r6,MISTA,KUB,21,23.8930,17.3935,4.6640,22.0575
monaco,2019,2019-r6,MISTA,KVY,32,24.0020,14.3015,4.4455,18.7470
monaco,2019,2019-r6,MISTA,NOR,47,25.0790,16.9395,2.7610,19.7005
monaco,2019,2019-r6,MISTA,RAI,46,26.1570,21.1970,8.3600,29.5570
monaco,2019,2019-r6,MISTA,SAI,30,23.7930,15.4240,2.9420,18.3660
monaco,2021,2021-r5,DRY,ALO,45,23.5740,16.6100,3.7550,20.3650
monaco,2021,2021-r5,DRY,GAS,30,24.1650,16.8285,5.3515,22.1800
monaco,2021,2021-r5,DRY,GIO,33,24.2880,18.2600,4.2660,22.5260
monaco,2021,2021-r5,DRY,HAM,29,23.6630,16.3840,0.4050,16.7890
monaco,2021,2021-r5,DRY,HAM,67,24.0060,15.5975,3.2295,18.8270
monaco,2021,2021-r5,DRY,LAT,43,23.4530,15.7670,5.8375,21.6045
monaco,2021,2021-r5,DRY,MAZ,34,24.9500,17.5970,3.9515,21.5485
monaco,2021,2021-r5,DRY,MSC,37,24.5510,16.9520,7.0875,24.0395
monaco,2021,2021-r5,DRY,NOR,30,22.8640,16.6415,4.6065,21.2480
monaco,2021,2021-r5,DRY,OCO,37,23.6990,15.2210,4.8675,20.0885
monaco,2021,2021-r5,DRY,PER,35,24.2980,16.3480,3.4645,19.8125
monaco,2021,2021-r5,DRY,RAI,43,23.8400,16.2080,4.2830,20.4910
monaco,2021,2021-r5,DRY,RIC,36,24.6130,17.7280,6.1160,23.8440
monaco,2021,2021-r5,DRY,RUS,31,23.6710,16.6830,6.4670,23.1500
monaco,2021,2021-r5,DRY,SAI,32,23.8930,17.3820,5.0100,22.3920
monaco,2021,2021-r5,DRY,STR,58,23.7760,15.9375,2.2100,18.1475
monaco,2021,2021-r5,DRY,TSU,64,24.2260,16.5745,3.9300,20.5045
monaco,2021,2021-r5,DRY,VER,34,23.4590,16.0705,4.4895,20.5600
monaco,2021,2021-r5,DRY,VET,31,24.3480,16.4820,4.1430,20.6250
monaco,2022,2022-r7,WET,NOR,51,24.5800,17.8260,6.5810,24.4070
monaco,2023,2023-r6,MISTA,ALB,18,24.0300,18.4470,6.0750,24.5220
monaco,2023,2023-r6,MISTA,BOT,51,30.3740,30.4340,-4.2200,26.2140
monaco,2023,2023-r6,MISTA,GAS,47,23.8750,15.3250,3.5510,18.8760
monaco,2023,2023-r6,MISTA,HAM,31,24.4680,17.2780,0.7415,18.0195
monaco,2023,2023-r6,MISTA,LEC,44,24.1870,17.4720,3.2425,20.7145
monaco,2023,2023-r6,MISTA,OCO,32,25.9520,16.5875,2.1715,18.7590
monaco,2023,2023-r6,MISTA,PER,34,32.6560,27.7375,3.0055,30.7430
monaco,2023,2023-r6,MISTA,PER,70,25.1870,20.3910,8.5655,28.9565
monaco,2023,2023-r6,MISTA,SAI,33,24.2340,15.5800,3.5915,19.1715
monaco,2024,2024-r8,DRY,BOT,15,24.2670,15.8010,2.8140,18.6150
monaco,2024,2024-r8,DRY,SAR,57,24.3810,16.6120,4.2400,20.8520
monaco,2024,2024-r8,DRY,STR,42,24.0770,16.2810,4.3515,20.6325
monaco,2024,2024-r8,DRY,STR,48,28.1250,30.7085,1.3010,32.0095
monaco,2024,2024-r8,DRY,ZHO,70,24.4480,19.9155,7.4420,27.3575
monaco,2025,2025-r8,DRY,ALB,32,23.8820,15.0660,5.8550,20.9210
monaco,2025,2025-r8,DRY,ALB,40,23.9850,15.9710,2.3765,18.3475
monaco,2025,2025-r8,DRY,ALO,16,25.4680,16.8490,3.0365,19.8855
monaco,2025,2025-r8,DRY,BEA,17,24.4330,19.0760,1.8800,20.9560
monaco,2025,2025-r8,DRY,BOR,26,24.5250,18.2100,4.4275,22.6375
monaco,2025,2025-r8,DRY,BOR,35,24.4430,17.0330,2.7190,19.7520
monaco,2025,2025-r8,DRY,COL,13,24.3700,15.5445,3.5340,19.0785
monaco,2025,2025-r8,DRY,COL,26,24.6410,17.9460,4.2765,22.2225
monaco,2025,2025-r8,DRY,HAM,18,23.5160,15.0630,3.0035,18.0665
monaco,2025,2025-r8,DRY,HAM,56,24.0410,18.0720,5.2415,23.3135
monaco,2025,2025-r8,DRY,HUL,44,24.4900,17.0520,2.9905,20.0425
monaco,2025,2025-r8,DRY,LAW,31,23.9060,15.0695,1.8460,16.9155
monaco,2025,2025-r8,DRY,LAW,40,24.0470,16.2725,4.9385,21.2110
monaco,2025,2025-r8,DRY,LEC,22,23.5310,16.3700,5.3325,21.7025
monaco,2025,2025-r8,DRY,LEC,49,23.5780,17.3110,2.1860,19.4970
monaco,2025,2025-r8,DRY,NOR,19,24.5150,16.1990,2.7935,18.9925
monaco,2025,2025-r8,DRY,NOR,50,23.4690,16.2135,2.7935,19.0070
monaco,2025,2025-r8,DRY,OCO,16,25.6400,17.5820,2.1315,19.7135
monaco,2025,2025-r8,DRY,OCO,28,24.7520,16.8835,4.0215,20.9050
monaco,2025,2025-r8,DRY,PIA,20,25.8590,17.3080,2.8005,20.1085
monaco,2025,2025-r8,DRY,PIA,48,23.9300,16.0880,4.3570,20.4450
monaco,2025,2025-r8,DRY,RUS,53,19.4060,8.7170,4.1970,12.9140
monaco,2025,2025-r8,DRY,RUS,68,23.9770,15.0400,4.1600,19.2000
monaco,2025,2025-r8,DRY,STR,17,23.9580,17.9000,2.9360,20.8360
monaco,2025,2025-r8,DRY,STR,64,25.8750,18.5175,2.8775,21.3950
monaco,2025,2025-r8,DRY,VER,28,24.1410,17.2380,3.2925,20.5305
monaco,2026,2026-r6,DRY,ALB,43,25.5470,19.8690,-0.2190,19.6500
monaco,2026,2026-r6,DRY,ANT,37,24.0780,16.7570,5.6645,22.4215
monaco,2026,2026-r6,DRY,BOR,43,24.7030,18.0610,4.7390,22.8000
monaco,2026,2026-r6,DRY,COL,35,25.6870,20.7220,3.1690,23.8910
monaco,2026,2026-r6,DRY,GAS,45,25.6280,18.6690,4.8430,23.5120
monaco,2026,2026-r6,DRY,HAD,32,24.9230,17.5735,7.2730,24.8465
monaco,2026,2026-r6,DRY,HAM,28,24.0970,17.0715,4.2230,21.2945
monaco,2026,2026-r6,DRY,HUL,12,24.8450,14.9135,3.9155,18.8290
monaco,2026,2026-r6,DRY,LAW,44,25.7810,18.4200,7.0205,25.4405
monaco,2026,2026-r6,DRY,LEC,35,25.4470,19.1870,6.7055,25.8925
monaco,2026,2026-r6,DRY,OCO,9,25.4060,17.5530,4.3470,21.9000
monaco,2026,2026-r6,DRY,PIA,48,24.1250,18.3020,6.5030,24.8050
monaco,2026,2026-r6,DRY,RUS,31,24.0310,16.8460,4.2355,21.0815
monaco,2026,2026-r6,DRY,SAI,52,25.7340,17.4500,2.2870,19.7370
catalunya,2018,2018-r5,MISTA,ALO,21,21.7210,2.1960,17.6890,19.8850
catalunya,2018,2018-r5,MISTA,BOT,19,23.2220,1.8945,22.4265,24.3210
catalunya,2018,2018-r5,MISTA,ERI,35,22.0450,2.6530,17.4335,20.0865
catalunya,2018,2018-r5,MISTA,HAM,25,22.0630,2.9970,19.9770,22.9740
catalunya,2018,2018-r5,MISTA,HAR,33,22.4400,2.5360,21.5275,24.0635
catalunya,2018,2018-r5,MISTA,LEC,20,21.9620,2.9700,18.6810,21.6510
catalunya,2018,2018-r5,MISTA,MAG,32,22.9070,3.4340,20.8865,24.3205
catalunya,2018,2018-r5,MISTA,OCO,29,47.8710,2.9610,44.4575,47.4185
catalunya,2018,2018-r5,MISTA,PER,26,22.4400,3.6540,19.4390,23.0930
catalunya,2018,2018-r5,MISTA,RIC,33,21.5790,2.2255,18.0475,20.2730
catalunya,2018,2018-r5,MISTA,SAI,25,22.3740,3.8420,18.4050,22.2470
catalunya,2018,2018-r5,MISTA,SIR,24,22.2400,2.3620,19.1315,21.4935
catalunya,2018,2018-r5,MISTA,STR,20,21.4690,3.1460,17.8215,20.9675
catalunya,2018,2018-r5,MISTA,VAN,34,27.3770,2.2610,23.4530,25.7140
catalunya,2018,2018-r5,MISTA,VER,34,21.7070,2.6570,18.6825,21.3395
catalunya,2018,2018-r5,MISTA,VET,17,21.9620,3.2910,19.1000,22.3910
catalunya,2019,2019-r5,DRY,ALB,25,23.5660,3.4790,20.5370,24.0160
catalunya,2019,2019-r5,DRY,BOT,26,22.0500,4.9665,19.3890,24.3555
catalunya,2019,2019-r5,DRY,GAS,22,22.7270,4.3210,19.5810,23.9020
catalunya,2019,2019-r5,DRY,GIO,6,20.7820,4.8635,18.8590,23.7225
catalunya,2019,2019-r5,DRY,GRO,26,22.3810,3.6195,19.9500,23.5695
catalunya,2019,2019-r5,DRY,HAM,27,22.2850,3.8840,19.0195,22.9035
catalunya,2019,2019-r5,DRY,HUL,35,22.3620,3.0640,18.3030,21.3670
catalunya,2019,2019-r5,DRY,KUB,31,22.0280,4.2080,24.2480,28.4560
catalunya,2019,2019-r5,DRY,KVY,21,21.9780,3.5690,19.4450,23.0140
catalunya,2019,2019-r5,DRY,LEC,25,23.6230,3.8020,21.6710,25.4730
catalunya,2019,2019-r5,DRY,MAG,23,22.0660,3.8890,18.4085,22.2975
catalunya,2019,2019-r5,DRY,NOR,26,21.5330,4.3400,18.8820,23.2220
catalunya,2019,2019-r5,DRY,PER,24,22.7460,4.6705,19.6110,24.2815
catalunya,2019,2019-r5,DRY,RAI,28,22.5800,4.4970,19.0800,23.5770
catalunya,2019,2019-r5,DRY,RIC,24,22.3620,2.2760,19.9165,22.1925
catalunya,2019,2019-r5,DRY,RUS,32,22.4400,4.3845,19.6845,24.0690
catalunya,2019,2019-r5,DRY,SAI,24,21.4380,5.3805,18.1630,23.5435
catalunya,2019,2019-r5,DRY,STR,22,23.2670,3.2660,19.7580,23.0240
catalunya,2019,2019-r5,DRY,VER,20,22.2900,4.0975,18.8730,22.9705
catalunya,2019,2019-r5,DRY,VET,19,23.7380,3.8030,20.1190,23.9220
catalunya,2019,2019-r5,DRY,VET,40,21.6570,3.8660,19.2700,23.1360
catalunya,2020,2020-r6,DRY,ALB,17,21.6880,3.9470,17.7690,21.7160
catalunya,2020,2020-r6,DRY,ALB,39,21.8080,2.5975,17.6965,20.2940
catalunya,2020,2020-r6,DRY,BOT,23,22.3080,4.1440,17.4830,21.6270
catalunya,2020,2020-r6,DRY,BOT,48,22.1210,3.4520,19.2125,22.6645
catalunya,2020,2020-r6,DRY,GAS,21,22.2450,4.4820,17.2335,21.7155
catalunya,2020,2020-r6,DRY,GAS,42,22.3900,2.1770,18.8080,20.9850
catalunya,2020,2020-r6,DRY,GIO,21,22.0930,4.0110,18.7455,22.7565
catalunya,2020,2020-r6,DRY,GIO,45,21.7910,5.3595,18.4450,23.8045
catalunya,2020,2020-r6,DRY,GRO,32,23.2420,5.6585,20.6030,26.2615
catalunya,2020,2020-r6,DRY,HAM,23,23.3950,3.6700,20.3735,24.0435
catalunya,2020,2020-r6,DRY,HAM,50,21.8220,2.3320,19.4625,21.7945
catalunya,2020,2020-r6,DRY,KVY,21,23.0440,4.3940,20.6725,25.0665
catalunya,2020,2020-r6,DRY,KVY,45,22.0580,4.2640,18.4215,22.6855
catalunya,2020,2020-r6,DRY,LAT,28,22.4030,6.3985,18.8675,25.2660
catalunya,2020,2020-r6,DRY,LAT,49,22.5450,4.9480,18.5785,23.5265
catalunya,2020,2020-r6,DRY,LEC,29,22.2740,4.6570,17.7475,22.4045
catalunya,2020,2020-r6,DRY,MAG,28,24.1240,7.1400,21.5265,28.6665
catalunya,2020,2020-r6,DRY,NOR,21,21.3680,3.8440,17.5665,21.4105
catalunya,2020,2020-r6,DRY,NOR,44,21.7440,1.7220,18.0265,19.7485
catalunya,2020,2020-r6,DRY,OCO,34,22.3560,4.3760,20.2320,24.6080
catalunya,2020,2020-r6,DRY,PER,29,22.9410,3.9620,18.4260,22.3880
catalunya,2020,2020-r6,DRY,RAI,20,22.3780,6.1280,18.0875,24.2155
catalunya,2020,2020-r6,DRY,RAI,44,22.2050,4.3220,19.0645,23.3865
catalunya,2020,2020-r6,DRY,RUS,19,22.7070,3.3580,18.1010,21.4590
catalunya,2020,2020-r6,DRY,SAI,22,22.0690,4.1395,17.6365,21.7760
catalunya,2020,2020-r6,DRY,SAI,41,22.1930,2.9030,17.6110,20.5140
catalunya,2020,2020-r6,DRY,STR,27,22.6720,4.9250,19.4010,24.3260
catalunya,2020,2020-r6,DRY,STR,42,22.7070,3.3870,17.7990,21.1860
catalunya,2020,2020-r6,DRY,VER,21,21.6460,4.0870,17.1020,21.1890
catalunya,2020,2020-r6,DRY,VER,41,21.5960,2.7080,17.7665,20.4745
catalunya,2020,2020-r6,DRY,VET,29,21.8420,5.0720,18.2940,23.3660
catalunya,2021,2021-r4,DRY,ALO,21,21.9090,3.0280,18.0565,21.0845
catalunya,2021,2021-r4,DRY,BOT,23,22.2990,3.8000,17.8410,21.6410
catalunya,2021,2021-r4,DRY,BOT,53,20.7910,5.3600,19.3175,24.6775
catalunya,2021,2021-r4,DRY,GAS,18,28.0420,3.4085,23.4575,26.8660
catalunya,2021,2021-r4,DRY,GAS,47,26.0530,5.4430,22.5525,27.9955
catalunya,2021,2021-r4,DRY,GIO,39,24.1770,7.2575,21.7410,28.9985
catalunya,2021,2021-r4,DRY,HAM,28,22.2030,3.7120,19.6035,23.3155
catalunya,2021,2021-r4,DRY,HAM,42,22.0570,4.1275,18.8605,22.9880
catalunya,2021,2021-r4,DRY,LAT,27,21.6140,4.0990,18.3920,22.4910
catalunya,2021,2021-r4,DRY,LAT,50,22.6700,4.5460,19.8785,24.4245
catalunya,2021,2021-r4,DRY,LEC,28,21.5730,4.8280,18.3980,23.2260
catalunya,2021,2021-r4,DRY,LEC,58,22.2710,4.2330,19.8070,24.0400
catalunya,2021,2021-r4,DRY,MAZ,22,23.0690,5.0445,22.0600,27.1045
catalunya,2021,2021-r4,DRY,MAZ,42,22.4440,3.8650,21.6035,25.4685
catalunya,2021,2021-r4,DRY,MSC,23,23.9860,3.2450,22.1635,25.4085
catalunya,2021,2021-r4,DRY,MSC,50,22.3270,3.8960,20.4975,24.3935
catalunya,2021,2021-r4,DRY,NOR,23,21.8290,1.9950,19.5225,21.5175
catalunya,2021,2021-r4,DRY,NOR,51,22.5220,2.8135,19.0040,21.8175
catalunya,2021,2021-r4,DRY,OCO,23,22.7790,3.1570,19.1025,22.2595
catalunya,2021,2021-r4,DRY,PER,27,22.3340,2.4300,20.7075,23.1375
catalunya,2021,2021-r4,DRY,PER,57,21.3820,4.2990,18.9670,23.2660
catalunya,2021,2021-r4,DRY,RAI,37,21.5560,4.8910,20.5905,25.4815
catalunya,2021,2021-r4,DRY,RIC,25,22.3750,3.2770,18.9465,22.2235
catalunya,2021,2021-r4,DRY,RIC,46,21.7210,5.3960,18.0140,23.4100
catalunya,2021,2021-r4,DRY,RUS,28,22.2910,2.2580,17.3895,19.6475
catalunya,2021,2021-r4,DRY,SAI,22,21.8960,3.6430,17.0130,20.6560
catalunya,2021,2021-r4,DRY,SAI,46,21.8040,3.9640,17.9945,21.9585
catalunya,2021,2021-r4,DRY,STR,22,22.8580,3.5765,16.9080,20.4845
catalunya,2021,2021-r4,DRY,STR,39,21.7350,2.7790,18.8325,21.6115
catalunya,2021,2021-r4,DRY,VER,24,23.6600,4.7750,19.3305,24.1055
catalunya,2021,2021-r4,DRY,VER,60,21.5910,6.1490,21.4555,27.6045
catalunya,2021,2021-r4,DRY,VET,21,22.7410,3.0430,20.8735,23.9165
catalunya,2021,2021-r4,DRY,VET,38,21.8430,3.2810,18.9800,22.2610
catalunya,2022,2022-r6,DRY,ALB,11,23.4060,3.6640,18.5080,22.1720
catalunya,2022,2022-r6,DRY,ALB,25,22.6550,4.0530,18.5900,22.6430
catalunya,2022,2022-r6,DRY,ALB,45,23.2510,3.9460,20.4150,24.3610
catalunya,2022,2022-r6,DRY,ALB,54,23.4420,5.2770,21.1585,26.4355
catalunya,2022,2022-r6,DRY,ALO,10,22.3890,4.0850,17.6905,21.7755
catalunya,2022,2022-r6,DRY,ALO,31,21.9360,3.9540,17.5310,21.4850
